2024-06-15 15:18:38.142 CST,,,32991,,666d404e.80df,1,,2024-06-15 15:18:38 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-15 15:18:38.142 CST,,,32991,,666d404e.80df,2,,2024-06-15 15:18:38 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-15 15:18:38.143 CST,,,32991,,666d404e.80df,3,,2024-06-15 15:18:38 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 15:18:38.143 CST,,,32991,,666d404e.80df,4,,2024-06-15 15:18:38 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 15:18:38.148 CST,,,32991,,666d404e.80df,5,,2024-06-15 15:18:38 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-15 15:18:38.158 CST,,,32993,,666d404e.80e1,1,,2024-06-15 15:18:38 CST,,0,LOG,00000,"database system was shut down at 2024-06-15 15:18:37 CST",,,,,,,,,"","startup"
2024-06-15 15:18:38.170 CST,,,32991,,666d404e.80df,6,,2024-06-15 15:18:38 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-15 15:18:42.153 CST,"raingage","benchmark",33045,"127.0.0.1:39194",666d4052.8115,1,"SELECT",2024-06-15 15:18:42 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-15 15:18:42.180 CST,"raingage","benchmark",33045,"127.0.0.1:39194",666d4052.8115,2,"SELECT",2024-06-15 15:18:42 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-15 15:18:42.460 CST,"raingage","benchmark",33053,"127.0.0.1:39210",666d4052.811d,1,"BEGIN",2024-06-15 15:18:42 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.460 CST,"raingage","benchmark",33052,"127.0.0.1:39208",666d4052.811c,1,"BEGIN",2024-06-15 15:18:42 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.461 CST,"raingage","benchmark",33046,"127.0.0.1:39196",666d4052.8116,1,"BEGIN",2024-06-15 15:18:42 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.462 CST,"raingage","benchmark",33047,"127.0.0.1:39198",666d4052.8117,1,"BEGIN",2024-06-15 15:18:42 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.462 CST,"raingage","benchmark",33051,"127.0.0.1:39206",666d4052.811b,1,"BEGIN",2024-06-15 15:18:42 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.464 CST,"raingage","benchmark",33054,"127.0.0.1:39212",666d4052.811e,1,"BEGIN",2024-06-15 15:18:42 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.468 CST,"raingage","benchmark",33050,"127.0.0.1:39204",666d4052.811a,1,"BEGIN",2024-06-15 15:18:42 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.469 CST,"raingage","benchmark",33048,"127.0.0.1:39200",666d4052.8118,1,"BEGIN",2024-06-15 15:18:42 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.470 CST,"raingage","benchmark",33056,"127.0.0.1:39216",666d4052.8120,1,"BEGIN",2024-06-15 15:18:42 CST,14/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.470 CST,"raingage","benchmark",33058,"127.0.0.1:39220",666d4052.8122,1,"BEGIN",2024-06-15 15:18:42 CST,16/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.472 CST,"raingage","benchmark",33055,"127.0.0.1:39214",666d4052.811f,1,"BEGIN",2024-06-15 15:18:42 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.473 CST,"raingage","benchmark",33059,"127.0.0.1:39222",666d4052.8123,1,"BEGIN",2024-06-15 15:18:42 CST,17/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.477 CST,"raingage","benchmark",33053,"127.0.0.1:39210",666d4052.811d,2,"SELECT",2024-06-15 15:18:42 CST,11/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '72'",,,,,,,,"","client backend"
2024-06-15 15:18:42.478 CST,"raingage","benchmark",33060,"127.0.0.1:39224",666d4052.8124,1,"BEGIN",2024-06-15 15:18:42 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.479 CST,"raingage","benchmark",33054,"127.0.0.1:39212",666d4052.811e,2,"SELECT",2024-06-15 15:18:42 CST,12/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '59'",,,,,,,,"","client backend"
2024-06-15 15:18:42.479 CST,"raingage","benchmark",33051,"127.0.0.1:39206",666d4052.811b,2,"SELECT",2024-06-15 15:18:42 CST,9/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '90'",,,,,,,,"","client backend"
2024-06-15 15:18:42.479 CST,"raingage","benchmark",33063,"127.0.0.1:39230",666d4052.8127,1,"BEGIN",2024-06-15 15:18:42 CST,21/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.480 CST,"raingage","benchmark",33061,"127.0.0.1:39226",666d4052.8125,1,"BEGIN",2024-06-15 15:18:42 CST,19/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.480 CST,"raingage","benchmark",33062,"127.0.0.1:39228",666d4052.8126,1,"BEGIN",2024-06-15 15:18:42 CST,20/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 15:18:42.480 CST,"raingage","benchmark",33047,"127.0.0.1:39198",666d4052.8117,2,"SELECT",2024-06-15 15:18:42 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '29'",,,,,,,,"","client backend"
2024-06-15 15:18:42.481 CST,"raingage","benchmark",33052,"127.0.0.1:39208",666d4052.811c,2,"SELECT",2024-06-15 15:18:42 CST,10/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '86'",,,,,,,,"","client backend"
2024-06-15 15:18:42.482 CST,"raingage","benchmark",33046,"127.0.0.1:39196",666d4052.8116,2,"SELECT",2024-06-15 15:18:42 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,"","client backend"
2024-06-15 15:18:42.484 CST,"raingage","benchmark",33050,"127.0.0.1:39204",666d4052.811a,2,"SELECT",2024-06-15 15:18:42 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '77'",,,,,,,,"","client backend"
2024-06-15 15:18:42.487 CST,"raingage","benchmark",33064,"127.0.0.1:39232",666d4052.8128,1,"BEGIN",2024-06-15 15:18:42 CST,22/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
