2024-06-15 17:38:42.818 CST,"raingage","benchmark",53652,"127.0.0.1:39990",666d6122.d194,1,"BEGIN",2024-06-15 17:38:42 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.818 CST,"raingage","benchmark",53648,"127.0.0.1:39982",666d6122.d190,1,"BEGIN",2024-06-15 17:38:42 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.819 CST,"raingage","benchmark",53647,"127.0.0.1:39980",666d6122.d18f,1,"BEGIN",2024-06-15 17:38:42 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.820 CST,"raingage","benchmark",53653,"127.0.0.1:39992",666d6122.d195,1,"BEGIN",2024-06-15 17:38:42 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.820 CST,"raingage","benchmark",53646,"127.0.0.1:39978",666d6122.d18e,1,"BEGIN",2024-06-15 17:38:42 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.821 CST,"raingage","benchmark",53654,"127.0.0.1:39994",666d6122.d196,1,"BEGIN",2024-06-15 17:38:42 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.822 CST,"raingage","benchmark",53650,"127.0.0.1:39986",666d6122.d192,1,"BEGIN",2024-06-15 17:38:42 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.825 CST,"raingage","benchmark",53655,"127.0.0.1:39996",666d6122.d197,1,"BEGIN",2024-06-15 17:38:42 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.826 CST,"raingage","benchmark",53651,"127.0.0.1:39988",666d6122.d193,1,"BEGIN",2024-06-15 17:38:42 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:38:42.834 CST,"raingage","benchmark",53647,"127.0.0.1:39980",666d6122.d18f,2,"SELECT",2024-06-15 17:38:42 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-15 17:38:42.835 CST,"raingage","benchmark",53653,"127.0.0.1:39992",666d6122.d195,2,"SELECT",2024-06-15 17:38:42 CST,11/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-15 17:38:42.836 CST,"raingage","benchmark",53654,"127.0.0.1:39994",666d6122.d196,2,"SELECT",2024-06-15 17:38:42 CST,12/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-15 17:38:42.839 CST,"raingage","benchmark",53652,"127.0.0.1:39990",666d6122.d194,2,"SELECT",2024-06-15 17:38:42 CST,10/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-15 17:38:42.840 CST,"raingage","benchmark",53655,"127.0.0.1:39996",666d6122.d197,2,"SELECT",2024-06-15 17:38:42 CST,13/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-15 17:38:42.840 CST,"raingage","benchmark",53646,"127.0.0.1:39978",666d6122.d18e,2,"SELECT",2024-06-15 17:38:42 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
