2024-06-15 21:26:54.121 CST,,,111564,,666d969e.1b3cc,1,,2024-06-15 21:26:54 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-15 21:26:54.121 CST,,,111564,,666d969e.1b3cc,2,,2024-06-15 21:26:54 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-15 21:26:54.124 CST,,,111564,,666d969e.1b3cc,3,,2024-06-15 21:26:54 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 21:26:54.124 CST,,,111564,,666d969e.1b3cc,4,,2024-06-15 21:26:54 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 21:26:54.128 CST,,,111564,,666d969e.1b3cc,5,,2024-06-15 21:26:54 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-15 21:26:54.136 CST,,,111566,,666d969e.1b3ce,1,,2024-06-15 21:26:54 CST,,0,LOG,00000,"database system was shut down at 2024-06-15 21:26:53 CST",,,,,,,,,"","startup"
2024-06-15 21:26:54.148 CST,,,111564,,666d969e.1b3cc,6,,2024-06-15 21:26:54 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-15 21:27:00.519 CST,"raingage","benchmark",111619,"127.0.0.1:43610",666d96a4.1b403,1,"SELECT",2024-06-15 21:27:00 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-15 21:27:00.544 CST,"raingage","benchmark",111619,"127.0.0.1:43610",666d96a4.1b403,2,"SELECT",2024-06-15 21:27:00 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-15 21:27:00.965 CST,"raingage","benchmark",111631,"127.0.0.1:43634",666d96a4.1b40f,1,"BEGIN",2024-06-15 21:27:00 CST,15/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.966 CST,"raingage","benchmark",111635,"127.0.0.1:43642",666d96a4.1b413,1,"BEGIN",2024-06-15 21:27:00 CST,19/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.967 CST,"raingage","benchmark",111651,"127.0.0.1:43674",666d96a4.1b423,1,"BEGIN",2024-06-15 21:27:00 CST,35/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.968 CST,"raingage","benchmark",111636,"127.0.0.1:43644",666d96a4.1b414,1,"BEGIN",2024-06-15 21:27:00 CST,20/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.968 CST,"raingage","benchmark",111634,"127.0.0.1:43640",666d96a4.1b412,1,"BEGIN",2024-06-15 21:27:00 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.968 CST,"raingage","benchmark",111650,"127.0.0.1:43672",666d96a4.1b422,1,"BEGIN",2024-06-15 21:27:00 CST,34/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.968 CST,"raingage","benchmark",111646,"127.0.0.1:43664",666d96a4.1b41e,1,"BEGIN",2024-06-15 21:27:00 CST,30/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.968 CST,"raingage","benchmark",111622,"127.0.0.1:43616",666d96a4.1b406,1,"BEGIN",2024-06-15 21:27:00 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.969 CST,"raingage","benchmark",111632,"127.0.0.1:43636",666d96a4.1b410,1,"BEGIN",2024-06-15 21:27:00 CST,16/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.969 CST,"raingage","benchmark",111624,"127.0.0.1:43620",666d96a4.1b408,1,"BEGIN",2024-06-15 21:27:00 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.969 CST,"raingage","benchmark",111648,"127.0.0.1:43668",666d96a4.1b420,1,"BEGIN",2024-06-15 21:27:00 CST,32/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.969 CST,"raingage","benchmark",111637,"127.0.0.1:43646",666d96a4.1b415,1,"BEGIN",2024-06-15 21:27:00 CST,21/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.969 CST,"raingage","benchmark",111630,"127.0.0.1:43632",666d96a4.1b40e,1,"BEGIN",2024-06-15 21:27:00 CST,14/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.970 CST,"raingage","benchmark",111629,"127.0.0.1:43630",666d96a4.1b40d,1,"BEGIN",2024-06-15 21:27:00 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.970 CST,"raingage","benchmark",111623,"127.0.0.1:43618",666d96a4.1b407,1,"BEGIN",2024-06-15 21:27:00 CST,7/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.971 CST,"raingage","benchmark",111653,"127.0.0.1:43678",666d96a4.1b425,1,"BEGIN",2024-06-15 21:27:00 CST,37/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.971 CST,"raingage","benchmark",111647,"127.0.0.1:43666",666d96a4.1b41f,1,"BEGIN",2024-06-15 21:27:00 CST,31/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.971 CST,"raingage","benchmark",111639,"127.0.0.1:43650",666d96a4.1b417,1,"BEGIN",2024-06-15 21:27:00 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.971 CST,"raingage","benchmark",111641,"127.0.0.1:43654",666d96a4.1b419,1,"BEGIN",2024-06-15 21:27:00 CST,25/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.972 CST,"raingage","benchmark",111643,"127.0.0.1:43658",666d96a4.1b41b,1,"BEGIN",2024-06-15 21:27:00 CST,27/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.972 CST,"raingage","benchmark",111645,"127.0.0.1:43662",666d96a4.1b41d,1,"BEGIN",2024-06-15 21:27:00 CST,29/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.973 CST,"raingage","benchmark",111620,"127.0.0.1:43612",666d96a4.1b404,1,"BEGIN",2024-06-15 21:27:00 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.973 CST,"raingage","benchmark",111652,"127.0.0.1:43676",666d96a4.1b424,1,"BEGIN",2024-06-15 21:27:00 CST,36/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.973 CST,"raingage","benchmark",111628,"127.0.0.1:43628",666d96a4.1b40c,1,"BEGIN",2024-06-15 21:27:00 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.973 CST,"raingage","benchmark",111627,"127.0.0.1:43626",666d96a4.1b40b,1,"BEGIN",2024-06-15 21:27:00 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.974 CST,"raingage","benchmark",111642,"127.0.0.1:43656",666d96a4.1b41a,1,"BEGIN",2024-06-15 21:27:00 CST,26/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.974 CST,"raingage","benchmark",111625,"127.0.0.1:43622",666d96a4.1b409,1,"BEGIN",2024-06-15 21:27:00 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.974 CST,"raingage","benchmark",111644,"127.0.0.1:43660",666d96a4.1b41c,1,"BEGIN",2024-06-15 21:27:00 CST,28/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.974 CST,"raingage","benchmark",111633,"127.0.0.1:43638",666d96a4.1b411,1,"BEGIN",2024-06-15 21:27:00 CST,17/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.975 CST,"raingage","benchmark",111621,"127.0.0.1:43614",666d96a4.1b405,1,"BEGIN",2024-06-15 21:27:00 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 21:27:00.977 CST,"raingage","benchmark",111640,"127.0.0.1:43652",666d96a4.1b418,1,"BEGIN",2024-06-15 21:27:00 CST,24/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
