2024-06-15 17:43:37.154 CST,"raingage","benchmark",53796,"127.0.0.1:40014",666d6249.d224,1,"BEGIN",2024-06-15 17:43:37 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:43:37.154 CST,"raingage","benchmark",53792,"127.0.0.1:40006",666d6249.d220,1,"BEGIN",2024-06-15 17:43:37 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:43:37.158 CST,"raingage","benchmark",53794,"127.0.0.1:40010",666d6249.d222,1,"BEGIN",2024-06-15 17:43:37 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:43:37.158 CST,"raingage","benchmark",53793,"127.0.0.1:40008",666d6249.d221,1,"BEGIN",2024-06-15 17:43:37 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 17:43:37.169 CST,"raingage","benchmark",53792,"127.0.0.1:40006",666d6249.d220,2,"SELECT",2024-06-15 17:43:37 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-15 17:43:37.172 CST,"raingage","benchmark",53796,"127.0.0.1:40014",666d6249.d224,2,"SELECT",2024-06-15 17:43:37 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-15 17:43:37.174 CST,"raingage","benchmark",53793,"127.0.0.1:40008",666d6249.d221,2,"SELECT",2024-06-15 17:43:37 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-15 17:43:37.180 CST,"raingage","benchmark",53794,"127.0.0.1:40010",666d6249.d222,2,"SELECT",2024-06-15 17:43:37 CST,6/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-15 17:43:37.239 CST,"raingage","benchmark",53796,"127.0.0.1:40014",666d6249.d224,3,"SELECT",2024-06-15 17:43:37 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '86'",,,,,,,,"","client backend"
2024-06-15 17:43:37.240 CST,"raingage","benchmark",53793,"127.0.0.1:40008",666d6249.d221,3,"SELECT",2024-06-15 17:43:37 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '29'",,,,,,,,"","client backend"
2024-06-15 17:43:37.240 CST,"raingage","benchmark",53792,"127.0.0.1:40006",666d6249.d220,3,"SELECT",2024-06-15 17:43:37 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,"","client backend"
